,Visiting: Win,Home: Win
38892,False,True
30378,True,False
68056,False,True
6209,True,False
38507,False,True
56844,True,False
48933,False,True
48815,True,False
3129,False,True
41420,True,False
28809,False,True
15056,True,False
49893,False,True
56445,True,False
75245,False,True
55844,True,False
76637,False,True
4547,True,False
29922,False,True
49063,True,False
11198,False,True
62392,True,False
51786,False,True
27660,True,False
30548,False,True
63311,True,False
48219,False,True
73450,True,False
3264,False,True
59592,True,False
77334,False,True
43536,True,False
39221,False,True
61750,True,False
29983,False,True
50803,True,False
70754,False,True
68430,True,False
5831,False,True
29175,True,False
17923,False,True
7825,True,False
33628,False,True
65875,True,False
37155,False,True
39144,True,False
17710,False,True
23365,True,False
3524,False,True
11784,True,False
2842,False,True
65659,True,False
29720,False,True
70574,True,False
52695,False,True
33241,True,False
6956,False,True
62673,True,False
43138,False,True
28252,True,False
38806,False,True
36069,True,False
48014,False,True
7526,True,False
7564,False,True
73015,True,False
77655,False,True
4459,True,False
61891,False,True
61792,True,False
20550,False,True
25370,True,False
46361,False,True
52101,True,False
57404,False,True
8315,True,False
53543,False,True
79924,True,False
48806,False,True
27766,True,False
19347,False,True
73109,True,False
52913,False,True
36886,True,False
60894,False,True
658,True,False
19429,False,True
16589,True,False
55981,False,True
76932,True,False
71835,False,True
62293,True,False
68562,False,True
60282,True,False
74150,False,True
53993,True,False
34759,False,True
64026,True,False
52604,False,True
68867,True,False
49404,False,True
17387,True,False
33655,False,True
66345,True,False
57087,False,True
3041,True,False
14642,False,True
352,True,False
14879,False,True
37642,True,False
66243,False,True
66475,True,False
79362,False,True
11833,True,False
9536,False,True
22282,True,False
36742,False,True
37881,True,False
80641,False,True
13044,True,False
18229,False,True
50045,True,False
22364,False,True
21261,True,False
19534,False,True
60532,True,False
52072,False,True
20742,True,False
10318,False,True
39288,True,False
26042,False,True
25094,True,False
27194,False,True
43710,True,False
74898,False,True
4285,True,False
8767,False,True
74223,True,False
32276,False,True
13065,True,False
42615,False,True
77638,True,False
24736,False,True
29770,True,False
4990,False,True
38154,True,False
50232,False,True
72596,True,False
2669,False,True
9426,True,False
44127,False,True
42187,True,False
12306,False,True
44921,True,False
37916,False,True
69617,True,False
69063,False,True
55318,True,False
493,False,True
9490,True,False
37582,False,True
58403,True,False
41194,False,True
11164,True,False
59210,False,True
9553,True,False
7081,False,True
26673,True,False
31721,False,True
61744,True,False
32549,False,True
50092,True,False
21513,False,True
57384,True,False
14927,False,True
4235,True,False
41092,False,True
55721,True,False
9145,False,True
7356,True,False
45367,False,True
80909,True,False
70349,False,True
11705,False,False
38997,False,True
41748,True,False
55214,False,True
70465,True,False
72292,False,True
22404,True,False
28245,False,True
8779,True,False
24722,False,True
51779,True,False
44539,False,True
69031,True,False
44607,False,True
55365,True,False
33604,False,True
26751,True,False
71168,False,True
11762,True,False
73940,False,True
58210,True,False
13993,False,True
10090,True,False
41271,False,True
23133,True,False
47800,False,True
47664,True,False
25530,False,True
22030,True,False
77107,False,True
58711,True,False
78317,False,True
81055,True,False
26499,False,True
44827,True,False
36577,False,True
68820,True,False
36269,False,True
67662,True,False
53882,False,True
16496,True,False
10024,False,True
67214,True,False
60799,False,True
21007,True,False
54205,False,True
43664,True,False
16815,False,True
79918,True,False
42627,False,True
56337,True,False
23395,False,True
13714,True,False
80758,False,True
76709,True,False
39767,False,True
79473,True,False
63071,False,True
56747,True,False
14888,False,True
68619,True,False
9119,False,True
1317,True,False
54991,False,True
80514,True,False
61867,False,True
34975,True,False
62081,False,True
38163,True,False
63095,False,True
9895,True,False
14672,False,True
19418,True,False
73369,False,True
8759,True,False
16198,False,True
63685,True,False
57453,False,True
74343,True,False
44176,False,True
78945,True,False
52758,False,True
55828,True,False
49141,False,True
25089,True,False
5004,False,True
21634,True,False
19086,False,True
27377,True,False
22235,False,True
25163,True,False
29415,False,True
11106,True,False
73866,False,True
75250,True,False
17857,False,True
71394,True,False
37,False,True
45590,True,False
55847,False,True
81402,True,False
60987,False,True
23783,True,False
47279,False,True
23480,True,False
20926,False,True
65696,True,False
73781,False,True
23624,True,False
26337,False,True
16013,True,False
45171,False,True
12601,True,False
80355,False,True
1510,True,False
58583,False,True
24734,True,False
21472,False,True
39116,True,False
10023,False,True
74776,True,False
2230,False,True
55396,True,False
64571,False,True
8618,True,False
67642,False,True
2280,True,False
5895,False,True
34354,True,False
27650,False,True
30897,True,False
8648,False,True
26864,True,False
74726,False,True
61116,True,False
35799,False,True
44822,True,False
47581,False,True
37646,True,False
4405,False,True
15113,True,False
73122,False,True
53173,True,False
29260,False,True
54124,True,False
44174,False,True
54437,True,False
17007,False,True
49244,True,False
60623,False,True
57536,True,False
55750,False,True
41984,True,False
43199,False,True
21191,True,False
48056,False,True
14303,True,False
42183,False,True
20076,True,False
70772,False,True
6648,True,False
53346,False,True
33846,True,False
43175,False,True
22286,True,False
70874,False,True
78597,True,False
4057,False,True
24585,True,False
27963,False,True
35980,True,False
2256,False,True
75213,True,False
1966,False,True
62741,True,False
64254,False,True
33409,True,False
35918,False,True
59596,True,False
63640,False,True
23771,True,False
46144,False,True
74380,True,False
79764,False,True
76684,True,False
19027,False,True
70849,True,False
67090,False,True
13058,True,False
80335,False,True
13472,True,False
25987,False,True
66711,True,False
57232,False,True
22546,True,False
39395,False,True
43541,True,False
16640,False,True
36995,True,False
21220,False,True
59549,True,False
25325,False,True
69942,True,False
38712,False,True
69926,True,False
53312,False,True
39827,True,False
28121,False,True
8499,True,False
60547,False,True
48157,True,False
31432,False,True
78364,True,False
49537,False,True
57814,True,False
4171,False,True
5141,True,False
63402,False,True
42136,True,False
65388,False,True
30401,True,False
75474,False,True
71683,True,False
51268,False,True
28017,True,False
67188,False,True
35181,True,False
80683,False,True
47185,True,False
9282,False,True
26681,True,False
63931,False,True
58823,True,False
69526,False,True
78825,True,False
67837,False,True
19998,True,False
47637,False,True
68841,True,False
60504,False,True
57076,True,False
59289,False,True
53041,True,False
14538,False,True
50258,True,False
67514,False,True
4498,True,False
41671,False,True
57345,True,False
33413,False,True
22472,True,False
3422,False,True
22102,True,False
48118,False,True
64738,True,False
35705,False,True
73817,True,False
41136,False,True
57815,True,False
38930,False,True
48675,True,False
59078,False,True
25696,True,False
64465,False,True
66089,True,False
67883,False,True
42396,True,False
62070,False,True
13763,True,False
1407,False,True
54823,True,False
68129,False,True
17844,True,False
59899,False,True
27015,True,False
45668,False,True
78027,True,False
9101,False,True
69690,True,False
12270,False,True
24347,True,False
871,False,True
48733,True,False
57401,False,True
3075,True,False
59394,False,True
3992,True,False
77858,False,True
11761,True,False
35552,False,True
20583,True,False
68772,False,True
47091,True,False
7788,False,True
32823,True,False
6822,False,True
39697,True,False
64704,False,True
62705,True,False
9515,False,True
60256,True,False
9988,False,True
11804,True,False
70273,False,True
41,True,False
13585,False,True
51534,True,False
19216,False,True
32946,True,False
43892,False,True
13644,True,False
5779,False,True
8664,True,False
77109,False,True
40497,True,False
61203,False,True
18569,True,False
3387,False,True
1691,True,False
5761,False,True
50098,True,False
8608,False,True
77597,True,False
72964,False,True
79325,True,False
71251,False,True
48626,True,False
16651,False,True
62071,True,False
78607,False,True
52563,True,False
81048,False,True
43379,True,False
9607,False,True
45267,True,False
81210,False,True
28615,True,False
21635,False,True
41873,True,False
41508,False,True
32832,True,False
2304,False,True
45352,True,False
73014,False,True
26953,True,False
77542,False,True
45393,True,False
79189,False,True
61550,True,False
26518,False,True
18062,True,False
8975,False,True
72826,True,False
36307,False,True
59425,True,False
79019,False,True
1127,True,False
12348,False,True
1978,True,False
33019,False,True
48797,True,False
23908,False,True
23269,True,False
36137,False,True
25456,True,False
4797,False,True
37983,True,False
73288,False,True
31728,True,False
58473,False,True
56261,True,False
23328,False,True
72043,True,False
5527,False,True
12498,True,False
55239,False,True
11792,True,False
53501,False,True
53285,True,False
36544,False,True
49589,True,False
19835,False,True
25558,True,False
61814,False,True
44343,True,False
50134,False,True
16194,True,False
64031,False,True
34198,True,False
50884,False,True
56317,True,False
37923,False,True
49972,True,False
42988,False,True
78064,True,False
63551,False,True
4129,True,False
80628,False,True
70702,True,False
39819,False,True
58469,True,False
26797,False,True
5066,True,False
22641,False,True
64361,True,False
63389,False,True
36549,True,False
57717,False,True
67627,True,False
29422,False,True
6110,True,False
29274,False,True
23547,True,False
47301,False,True
21279,True,False
62206,False,True
44262,True,False
38600,False,True
24335,True,False
68464,False,True
3586,True,False
48038,False,True
47012,True,False
23521,False,True
47072,True,False
68930,False,True
30497,True,False
24658,False,True
49214,True,False
50881,False,True
78925,True,False
63210,False,True
12643,True,False
22943,False,True
57228,True,False
25794,False,True
68143,True,False
63031,False,True
63407,True,False
39781,False,True
62513,True,False
41192,False,True
18698,True,False
44880,False,True
16106,True,False
39356,False,True
44708,True,False
38500,False,True
33442,True,False
31944,False,True
21645,True,False
3768,False,True
17959,True,False
46537,False,True
74629,True,False
36090,False,True
39436,True,False
30148,False,True
14737,True,False
55790,False,True
40667,True,False
15014,False,True
17307,True,False
59760,False,True
80537,True,False
57363,False,True
41448,True,False
51092,False,True
33527,True,False
35731,False,True
64636,True,False
3680,False,True
14323,True,False
73181,False,True
31355,True,False
35629,False,True
10484,True,False
579,False,True
5643,True,False
46831,False,True
66161,True,False
22215,False,True
20484,True,False
43611,False,True
86,True,False
